"group_id","user_id","customer_name"
"6","22148","c1"
"2","16769","c1"
"13070","21975","c1"
"13035","15471","c1"
"15864","19198","c1"
"2","26865","c1"
"2","13678","c1"
"6","21596","c1"
"1","21126","c1"
"19979","18740","c1"
"16506","19124","c1"
"1","21286","c1"
"13073","19056","c1"
"6","17937","c1"
"13162","16615","c1"
"1","24006","c1"
"6","14402","c1"
"13167","18614","c1"
"1","20237","c1"
"16232","18700","c1"
"2","22248","c1"
"13220","26813","c1"
"23569","19950","c1"
"20677","20656","c1"
"6","25476","c1"
"16232","19300","c1"
"6","25734","c1"
"13060","14778","c1"
"13467","21345","c1"
"1","15794","c1"
"13091","27078","c1"
"1","26407","c1"
"16506","23015","c1"
"13932","15475","c1"
"6","21954","c1"
"19980","19533","c1"
"1","26033","c1"
"15864","21204","c1"
"13035","14781","c1"
"6","23148","c1"
"21101","21491","c1"
"2","17356","c1"
"1","17359","c1"
"13060","25732","c1"
"15575","19454","c1"
"15864","16740","c1"
"1","22068","c1"
"13218","21287","c1"
"16506","19318","c1"
"13932","16612","c1"
"13070","17449","c1"
"13163","18695","c1"
"1","25835","c1"
"2","25660","c1"
"2","22708","c1"
"13063","22640","c1"
"13165","14108","c1"
"16506","22890","c1"
"13045","19672","c1"
"1","27030","c1"
"1","21481","c1"
"13924","13857","c1"
"13092","17068","c1"
"13098","17519","c1"
"16498","20054","c1"
"2","16309","c1"
"2","18813","c1"
"1","16806","c1"
"16506","17274","c1"
"6","14042","c1"
"19976","24293","c1"
"15864","18592","c1"
"2","14054","c1"
"2","26370","c1"
"13107","26116","c1"
"13932","17646","c1"
"13082","14473","c1"
"16506","17596","c1"
"1","24876","c1"
"6","26503","c1"
"1","18282","c1"
"15864","22021","c1"
"13078","20616","c1"
"13035","13963","c1"
"15864","16724","c1"
"23345","22887","c1"
"6","18402","c1"
"23345","22888","c1"
"1","15225","c1"
"13073","15359","c1"
"25304","17081","c1"
"16506","19135","c1"
"2","25214","c1"
"1","18865","c1"
"13035","16183","c1"
"23684","22032","c1"
"6","26712","c1"
"2","24004","c1"
"13346","13335","c1"
"16506","17044","c1"
"2","18144","c1"
"16506","16576","c1"
"15575","24361","c1"
"1","22972","c1"
"6","25153","c1"
"6","18538","c1"
"13468","26566","c1"
"21981","22520","c1"
"16506","20154","c1"
"23420","22516","c1"
"6","22768","c1"
"6","21478","c1"
"23051","21311","c1"
"16506","23950","c1"
"13073","17687","c1"
"13163","24896","c1"
"13092","20264","c1"
"2","26033","c1"
"1","22620","c1"
"6","15770","c1"
"2","21857","c1"
"1","17483","c1"
"2","16539","c1"
"14022","16629","c1"
"1","21746","c1"
"13119","17457","c1"
"1","19699","c1"
"6","16160","c1"
"25250","23840","c1"
"13091","22743","c1"
"1","23310","c1"
"1","26439","c1"
"13070","23811","c1"
"2","21785","c1"
"23704","26885","c1"
"13932","15153","c1"
"2","25891","c1"
"6","17934","c1"
"2","24968","c1"
"2","23988","c1"
"1","18827","c1"
"13072","20335","c1"
"13035","15918","c1"
"2","27060","c1"
"16826","18061","c1"
"6","18490","c1"
"16506","18318","c1"
"6","18349","c1"
"13163","14867","c1"
"19924","16285","c1"
"6","19236","c1"
"2","22136","c1"
"13346","13300","c1"
"6","13844","c1"
"16506","19832","c1"
"13072","21911","c1"
"2","14566","c1"
"13072","13385","c1"
"2","19492","c1"
"1","26190","c1"
"1","22422","c1"
"13035","13980","c1"
"13083","17778","c1"
"16232","19194","c1"
"2","13429","c1"
"13201","18325","c1"
"1","18070","c1"
"13162","17662","c1"
"2","24786","c1"
"13346","15394","c1"
"6","26028","c1"
"1","24128","c1"
"13205","20362","c1"
"6","22615","c1"
"2","13968","c1"
"13346","13919","c1"
"16136","16155","c2"
"2","16732","c2"
"6","14570","c2"
"6","16925","c2"
"13408","15489","c2"
"14420","17564","c2"
"2","14020","c2"
"1","15284","c2"
"6","14882","c2"
"2","13715","c2"
"13560","13606","c2"
"1","14717","c2"
"2","17975","c2"
"14420","14890","c2"
"6","15911","c2"
"6","13459","c2"
"17456","14418","c2"
"13765","15758","c2"
"2","13693","c2"
"16400","16017","c2"
"6","16945","c2"
"13765","14019","c2"
"1","16468","c2"
"6","15787","c2"
"6","17646","c2"
"1","13947","c2"
"17716","13991","c2"
"17505","17999","c2"
"16232","16993","c1"
"6","14453","c1"
"16232","18604","c1"
"6","24426","c1"
"13035","13237","c1"
"6","21733","c1"
"19846","20701","c1"
"19845","22144","c1"
"6","18244","c1"
"19981","23919","c1"
"13091","18785","c1"
"2","18290","c1"
"2","24540","c1"
"2","18917","c1"
"6","25068","c1"
"16232","17444","c1"
"1","22683","c1"
"16827","18355","c1"
"6","14732","c1"
"13082","13694","c1"
"6","26386","c1"
"2","14139","c1"
"16506","22859","c1"
"6","17875","c1"
"6","22447","c1"
"16506","17348","c1"
"23051","25854","c1"
"20518","17254","c1"
"6","24997","c1"
"6","20355","c1"
"2","26977","c1"
"6","26889","c1"
"13083","13874","c1"
"6","15059","c1"
"1","17222","c1"
"6","14709","c1"
"1","21263","c1"
"23438","21306","c1"
"23753","18882","c1"
"15864","22892","c1"
"16506","19054","c1"
"13932","14408","c1"
"1","18507","c1"
"13932","18096","c1"
"6","16553","c1"
"13932","13570","c1"
"13035","14552","c1"
"2","21535","c1"
"6","26979","c1"
"6","17045","c1"
"6","21331","c1"
"1","25501","c1"
"6","14135","c1"
"13118","14846","c1"
"6","18608","c1"
"13163","19478","c1"
"2","17772","c1"
"13035","15764","c1"
"13064","16986","c1"
"15864","17068","c1"
"13346","13316","c1"
"13932","15966","c1"
"2","20228","c1"
"13071","13798","c1"
"13044","17340","c1"
"13932","14595","c1"
"1","21422","c1"
"23356","16671","c1"
"26298","15215","c1"
"13118","17422","c1"
"1","26281","c1"
"19861","19858","c1"
"1","24035","c1"
"13035","15257","c1"
"13070","13779","c1"
"13044","15199","c1"
"4","21381","c1"
"21428","21799","c1"
"2","26384","c1"
"1","21680","c1"
"6","25215","c1"
"2","20828","c1"
"2","19375","c1"
"13116","15839","c1"
"13932","18261","c1"
"1","16081","c1"
"6","22795","c1"
"6","14030","c1"
"2","25118","c1"
"13035","16493","c1"
"23621","18428","c1"
"15864","18596","c1"
"13932","13754","c1"
"13073","21290","c1"
"2","26715","c1"
"6","14634","c1"
"6","13454","c1"
"2","14294","c1"
"19924","17887","c1"
"6","16463","c1"
"2","15038","c1"
"1","24291","c1"
"13932","15508","c1"
"6","23059","c1"
"15864","16695","c1"
"13071","21591","c1"
"6","16628","c1"
"13065","20469","c1"
"6","21417","c1"
"13540","16384","c1"
"16232","22011","c1"
"1","26000","c1"
"16232","16859","c1"
"16232","21527","c1"
"2","17445","c1"
"13072","21476","c1"
"6","19803","c1"
"2","15515","c1"
"16232","22736","c1"
"1","26943","c1"
"13091","19445","c1"
"16506","22769","c1"
"13035","14905","c1"
"23219","23220","c1"
"16506","18509","c1"
"1","24772","c1"
"19979","25007","c1"
"23820","26166","c1"
"1","26778","c1"
"2","15545","c1"
"13070","26703","c1"
"6","20553","c1"
"13075","23227","c1"
"6","21548","c1"
"2","22384","c1"
"2","21610","c1"
"16232","24565","c1"
"1","20562","c1"
"1","21095","c1"
"2","20295","c1"
"6","24538","c1"
"16232","22654","c1"
"6","19044","c1"
"2","18864","c1"
"13106","26116","c1"
"16506","20353","c1"
"6","20400","c1"
"6","20733","c1"
"13219","16083","c1"
"15864","20347","c1"
"2","15367","c1"
"1","25954","c1"
"2","21219","c1"
"16232","17805","c1"
"13126","25665","c1"
"15864","21297","c1"
"13092","20462","c1"
"13070","15611","c1"
"21042","25524","c1"
"14022","17187","c1"
"13932","16495","c1"
"6","25827","c1"
"1","17639","c1"
"1","21024","c1"
"2","18687","c1"
"2","21309","c1"
"23441","22518","c1"
"13119","14460","c1"
"1","13996","c1"
"13540","13637","c1"
"16232","20487","c1"
"15864","19821","c1"
"13091","19664","c1"
"13073","24764","c1"
"6","20903","c1"
"2","20450","c1"
"1","23255","c1"
"2","19853","c1"
"6","27063","c1"
"6","22382","c1"
"13116","14427","c1"
"15864","24353","c1"
"13932","15891","c1"
"2","18135","c1"
"6","24471","c1"
"13061","26824","c1"
"6","19728","c1"
"15864","19670","c1"
"2","17959","c1"
"6","16618","c1"
"13082","13599","c1"
"26285","22786","c1"
"15864","16872","c1"
"19976","21344","c1"
"13061","14885","c1"
"13073","26618","c1"
"23050","18380","c1"
"13132","26427","c1"
"13043","26557","c1"
"1","18688","c1"
"1","17512","c1"
"16506","17754","c1"
"23568","19712","c1"
"13060","14794","c1"
"13162","17906","c1"
"6","17462","c1"
"2","17787","c1"
"15864","19595","c1"
"6","26646","c1"
"1","16096","c1"
"6","13875","c1"
"1","14924","c1"
"2","13869","c1"
"21103","17312","c1"
"1","14669","c1"
"6","20211","c1"
"13064","16990","c1"
"16232","17812","c1"
"13117","14382","c1"
"15864","20169","c1"
"6","16564","c1"
"13065","13831","c1"
"6","18378","c1"
"6","26908","c1"
"13068","24160","c1"
"13346","13331","c1"
"2","19308","c1"
"13541","22069","c1"
"1","18849","c1"
"6","22818","c1"
"2","26019","c1"
"13092","24439","c1"
"6","24865","c1"
"13218","22558","c1"
"13082","25997","c1"
"25211","24773","c1"
"1","24272","c1"
"2","26711","c1"
"21429","21439","c1"
"6","20624","c1"
"2","14049","c1"
"13035","14488","c1"
"1","16588","c1"
"6","26447","c1"
"1","14740","c1"
"2","20475","c1"
"13065","17963","c1"
"13092","19437","c1"
"15864","22931","c1"
"13932","17269","c1"
"20677","20689","c1"
"15864","17510","c1"
"15864","16324","c1"
"1","13895","c1"
"2","26606","c1"
"13073","24437","c1"
"1","15991","c1"
"1","23911","c1"
"16232","18319","c1"
"6","19197","c1"
"16506","20946","c1"
"1","13790","c1"
"13923","22307","c1"
"1","26679","c1"
"2","15721","c1"
"13091","19412","c1"
"1","15739","c1"
"1","21749","c1"
"6","25969","c1"
"6","15784","c1"
"1","22608","c1"
"13163","16157","c1"
"16232","22759","c1"
"13117","15972","c1"
"14004","24752","c1"
"1","21839","c1"
"2","25877","c1"
"2","20306","c1"
"13056","13845","c1"
"6","20366","c1"
"2","19461","c1"
"15864","18524","c1"
"2","25911","c1"
"6","15341","c1"
"16506","18779","c1"
"13060","26314","c1"
"13932","16428","c1"
"13057","14601","c1"
"13117","16494","c1"
"13091","27047","c1"
"13035","15460","c1"
"13062","16144","c1"
"15864","20526","c1"
"6","21458","c1"
"15864","19565","c1"
"13091","20384","c1"
"2","14447","c1"
"6","14552","c1"
"15864","17998","c1"
"6","19149","c1"
"15864","20343","c1"
"15864","18340","c1"
"1","17020","c1"
"20678","20436","c1"
"1","20145","c1"
"1","24031","c1"
"15864","18946","c1"
"6","19212","c1"
"6","16624","c1"
"13346","14085","c1"
"2","22801","c1"
"13220","21004","c1"
"1","13635","c1"
"13127","23825","c1"
"2","14275","c1"
"13217","19464","c1"
"23744","21276","c1"
"13126","25638","c1"
"1","19419","c1"
"6","20748","c1"
"13072","17826","c1"
"16828","17119","c1"
"6","16295","c1"
"2","22872","c1"
"13163","18261","c1"
"6","15461","c1"
"6","24651","c1"
"13073","17594","c1"
"15864","20278","c1"
"16826","21183","c1"
"16506","18536","c1"
"6","25737","c1"
"2","18384","c1"
"1","16472","c1"
"2","26820","c1"
"13035","15077","c1"
"20025","18985","c1"
"2","16246","c1"
"20678","20178","c1"
"13071","16390","c1"
"13467","22286","c1"
"16232","21005","c1"
"16506","17096","c1"
"6","18571","c1"
"13092","18633","c1"
"23572","21154","c1"
"1","25531","c1"
"16827","18418","c1"
"14013","14695","c1"
"1","22958","c1"
"6","20802","c1"
"2","22466","c1"
"2","18208","c1"
"6","17443","c1"
"1","16607","c1"
"13092","20447","c1"
"13932","15985","c1"
"6","26115","c1"
"2","17542","c1"
"1","26788","c1"
"19979","21030","c1"
"1","23014","c1"
"23051","24846","c1"
"13162","15505","c1"
"20875","21008","c1"
"24390","24392","c1"
"1","15266","c1"
"1","18518","c1"
"13165","23182","c1"
"15864","21992","c1"
"23348","23929","c1"
"13083","13687","c1"
"16506","17627","c1"
"2","25722","c1"
"13126","17337","c1"
"21980","22303","c1"
"13045","23189","c1"
"16506","18614","c1"
"2","24142","c1"
"16232","21192","c1"
"16232","19946","c1"
"20002","19359","c1"
"13092","26347","c1"
"13046","21463","c1"
"6","16207","c1"
"6","17105","c1"
"16506","17784","c1"
"13163","18129","c1"
"19846","21036","c1"
"2","26537","c1"
"2","22552","c1"
"13035","14533","c1"
"13074","17984","c1"
"1","18015","c1"
"13035","15829","c1"
"2","15461","c1"
"1","16343","c1"
"19975","21681","c1"
"15864","20433","c1"
"2","23315","c1"
"16232","19731","c1"
"6","19953","c1"
"13071","21974","c1"
"15864","18514","c1"
"13043","26385","c1"
"15864","14667","c1"
"13120","25805","c1"
"6","21567","c1"
"6","17980","c1"
"6","25387","c1"
"2","13419","c1"
"2","17622","c1"
"15864","17788","c1"
"1","20782","c1"
"13149","19275","c1"
"16506","20264","c1"
"6","18853","c1"
"23422","23947","c1"
"2","18328","c1"
"13148","22401","c1"
"6","17696","c1"
"16232","17796","c1"
"13071","22310","c1"
"19863","20625","c1"
"6","22261","c1"
"1","14339","c1"
"2","17453","c1"
"23577","19050","c1"
"6","24543","c1"
"1","15227","c1"
"16826","21180","c1"
"13091","19758","c1"
"16232","22760","c1"
"1","18913","c1"
"23424","19127","c1"
"2","25949","c1"
"23366","14327","c1"
"1","15676","c1"
"15864","18353","c1"
"16506","17089","c1"
"15864","17851","c1"
"24091","24131","c1"
"1","13633","c1"
"16506","18508","c1"
"19981","24164","c1"
"1","17593","c1"
"13126","18304","c1"
"1","21203","c1"
"16506","21171","c1"
"2","24118","c1"
"13160","26652","c1"
"13118","18649","c1"
"13070","22076","c1"
"2","13365","c1"
"13117","16262","c1"
"2","22559","c1"
"15864","18441","c1"
"13052","13257","c1"
"19877","18849","c1"
"25186","25071","c1"
"13091","19660","c1"
"2","18448","c1"
"13346","13418","c1"
"13035","14026","c1"
"13091","16708","c1"
"23569","20495","c1"
"6","26175","c1"
"13119","24453","c1"
"2","15185","c1"
"13061","22305","c1"
"2","23250","c1"
"13035","13705","c1"
"15864","22047","c1"
"6","24237","c1"
"1","15852","c1"
"13035","14434","c1"
"13346","13965","c1"
"16506","23111","c1"
"1","16579","c1"
"23471","26728","c1"
"2","16803","c1"
"2","14773","c1"
"13932","14057","c1"
"6","17467","c1"
"2","19502","c1"
"6","17694","c1"
"13166","24870","c1"
"1","24455","c1"
"16506","19325","c1"
"13071","19461","c1"
"2","21849","c1"
"13932","15450","c1"
"1","20583","c1"
"15864","23074","c1"
"1","16709","c1"
"13042","20056","c1"
"13073","14708","c1"
"13092","15178","c1"
"6","22943","c1"
"2","15177","c1"
"15864","17316","c1"
"6","24472","c1"
"20875","21247","c1"
"16506","21186","c1"
"23931","26082","c1"
"13031","13215","c1"
"2","25566","c1"
"13082","20169","c1"
"21101","21291","c1"
"6","14924","c1"
"6","16772","c1"
"2","26771","c1"
"2","23196","c1"
"1","22927","c1"
"2","21025","c1"
"16820","18365","c1"
"13035","15461","c1"
"2","13778","c1"
"13062","13436","c1"
"16828","16741","c1"
"6","22017","c1"
"6","22892","c1"
"1","26540","c1"
"13049","14201","c1"
"15864","20587","c1"
"23425","22692","c1"
"1","22572","c1"
"6","19508","c1"
"2","15808","c1"
"6","16244","c1"
"2","24231","c1"
"13346","13606","c1"
"13083","16938","c1"
"13116","14399","c1"
"16506","16553","c1"
"16232","21975","c1"
"1","13300","c1"
"16232","17051","c1"
"13073","13861","c1"
"13126","23906","c1"
"6","13878","c1"
"13117","14389","c1"
"16827","17107","c1"
"23497","18603","c1"
"13035","15822","c1"
"13217","19558","c1"
"13048","16302","c1"
"13156","13988","c1"
"21100","23224","c1"
"13119","15117","c1"
"2","23908","c1"
"13083","24005","c1"
"13035","14491","c1"
"13065","26039","c1"
"1","17599","c1"
"16232","20395","c1"
"2","26133","c1"
"13070","22782","c1"
"6","23313","c1"
"6","22278","c1"
"13083","15477","c1"
"2","19355","c1"
"2","19267","c1"
"1","22816","c1"
"13065","19181","c1"
"15864","17324","c1"
"13092","22742","c1"
"6","13912","c1"
"13092","19107","c1"
"6","21625","c1"
"16506","20320","c1"
"16506","20176","c1"
"13082","24590","c1"
"13120","25320","c1"
"19975","25879","c1"
"13034","13667","c1"
"13072","14475","c1"
"13617","13730","c1"
"13467","22409","c1"
"6","13289","c1"
"6","16261","c1"
"13072","26634","c1"
"26288","20958","c1"
"2","16197","c1"
"1","20495","c1"
"1","26198","c1"
"13082","24860","c1"
"6","17848","c2"
"6","14917","c2"
"1","16743","c2"
"17608","17968","c2"
"16006","16075","c2"
"14420","17569","c2"
"14249","15142","c2"
"17577","17564","c2"
"13539","13542","c2"
"6","17295","c2"
"17114","17318","c2"
"1","16178","c2"
"1","15545","c2"
"13339","15050","c2"
"6","15481","c2"
"2","17942","c2"
"1","16484","c2"
"13333","16870","c2"
"17519","17524","c2"
"2","14458","c2"
"16117","16122","c2"
"17980","17978","c2"
"13339","16982","c2"
"6","16494","c2"
"1","13391","c2"
"1","15092","c2"
"1","14799","c2"
"17634","13747","c2"
"13338","15320","c2"
"17980","17972","c2"
"2","16241","c2"
"17286","17288","c2"
"2","13925","c2"
"15775","15918","c2"
"16500","16505","c2"
"14249","15172","c2"
"14250","15185","c2"
"17634","17638","c2"
"2","17035","c2"
"17716","17898","c2"
"1","15892","c2"
"17986","17595","c2"
"1","13605","c2"
"1","17357","c2"
"13815","13817","c2"
"17716","17808","c2"
"13535","13641","c2"
"17230","17273","c2"
"17172","17151","c2"
"2","14954","c2"
"13333","15860","c2"
"16006","16004","c2"
"6","15745","c2"
"17577","17545","c2"
"6","16100","c2"
"17455","17415","c2"
"13764","16496","c2"
"13536","15062","c2"
"6","16604","c2"
"2","15311","c2"
"14029","14037","c2"
"2","18045","c2"
"14957","14962","c2"
"6","14680","c2"
"1","14256","c2"
"1","14439","c2"
"1","17430","c2"
"6","13760","c2"
"2","14854","c2"
"15775","16459","c2"
"13409","15576","c2"
"1","16660","c2"
"6","14594","c2"
"16206","16209","c2"
"1","16961","c2"
"1","15932","c2"
"1","16427","c2"
"6","14521","c2"
"13579","13582","c2"
"2","15008","c2"
"1","17992","c2"
"13536","13635","c2"
"6","14391","c2"
"13332","15805","c2"
"2","16693","c2"
"14419","17281","c2"
"1","14367","c2"
"6","15139","c2"
"1","16108","c2"
"15417","15419","c2"
"15544","15568","c2"
"1","16469","c2"
"17715","17772","c2"
"1","17359","c2"
"6","18076","c2"
"1","14655","c2"
"1","18009","c2"
"13031","17078","c2"
"2","15756","c2"
"13339","15307","c2"
"2","16593","c2"
"6","16692","c2"
"16526","16571","c2"
"6","15229","c2"
"1","15361","c2"
"13615","13617","c2"
"1","17351","c2"
"17573","17558","c2"
"15663","15263","c2"
"2","17299","c2"
"17380","17371","c2"
"16206","16211","c2"
"1","13460","c2"
"16860","16861","c2"
"13410","13450","c2"
"6","17965","c2"
"13333","15850","c2"
"17577","14422","c2"
"15499","15505","c2"
"6","15317","c2"
"6","14577","c2"
"13540","14614","c2"
"1","15203","c2"
"1","16574","c2"
"2","18047","c2"
"1","15706","c2"
"16526","16573","c2"
"16500","16512","c2"
"1","16251","c2"
"15053","15881","c2"
"2","15581","c2"
"17499","18002","c2"
"2","17213","c2"
"1","16985","c2"
"17241","17245","c2"
"6","16029","c2"
"6","27095","c1"
"6","13694","c1"
"2","16587","c1"
"6","15332","c1"
"25287","24145","c1"
"13060","14717","c1"
"1","15357","c1"
"6","13538","c1"
"1","21681","c1"
"13346","13611","c1"
"19976","26152","c1"
"16506","19130","c1"
"2","22749","c1"
"6","24560","c1"
"13064","14053","c1"
"6","19422","c1"
"1","21098","c1"
"1","20970","c1"
"19975","22876","c1"
"2","20676","c1"
"6","13679","c1"
"16506","17154","c1"
"15864","23235","c1"
"15864","20952","c1"
"15864","17113","c1"
"6","15364","c1"
"1","15034","c1"
"13083","26450","c1"
"13119","16810","c1"
"15864","21318","c1"
"6","24305","c1"
"15864","17658","c1"
"23585","21847","c1"
"18547","19492","c1"
"16232","20219","c1"
"2","20460","c1"
"1","15958","c1"
"1","19036","c1"
"2","15393","c1"
"2","14079","c1"
"1","24275","c1"
"15864","21423","c1"
"6","14532","c1"
"16828","18279","c1"
"19980","18376","c1"
"2","18863","c1"
"2","21023","c1"
"6","19540","c1"
"1","14029","c1"
"6","26765","c1"
"2","20109","c1"
"1","13582","c1"
"6","20378","c1"
"6","26173","c1"
"2","25138","c1"
"13162","18155","c1"
"2","26379","c1"
"23422","24037","c1"
"13163","16198","c1"
"1","26536","c1"
"1","15548","c1"
"16828","25935","c1"
"16506","20354","c1"
"6","21362","c1"
"13060","14093","c1"
"2","17658","c1"
"13071","20109","c1"
"6","17469","c1"
"13092","26317","c1"
"20519","26709","c1"
"23590","21497","c1"
"2","18846","c1"
"2","25746","c1"
"1","25312","c1"
"6","15659","c1"
"2","16340","c1"
"2","26302","c1"
"2","26822","c1"
"2","19330","c1"
"24090","24128","c1"
"13163","17017","c1"
"13346","13598","c1"
"16506","18227","c1"
"13932","14545","c1"
"2","17297","c1"
"13070","23269","c1"
"13220","16088","c1"
"19976","25081","c1"
"13220","16785","c1"
"1","21050","c1"
"1","26166","c1"
"2","16745","c1"
"1","19724","c1"
"2","19040","c1"
"15864","18871","c1"
"13070","17896","c1"
"6","22934","c1"
"2","24258","c1"
"15864","18127","c1"
"6","24342","c1"
"23050","21320","c1"
"2","24581","c1"
"1","26739","c1"
"16506","24463","c1"
"21981","22646","c1"
"1","16814","c1"
"13116","15049","c1"
"13071","25876","c1"
"1","23261","c1"
"6","13323","c1"
"2","26184","c1"
"16232","20141","c1"
"2","16405","c1"
"16506","23237","c1"
"13091","22748","c1"
"6","22926","c1"
"13070","21079","c1"
"13932","19343","c1"
"13107","20615","c1"
"2","23211","c1"
"13035","13726","c1"
"6","13989","c1"
"1","21383","c1"
"13071","26606","c1"
"2","19240","c1"
"15864","17394","c1"
"2","22627","c1"
"13932","13967","c1"
"13035","15942","c1"
"23647","21051","c1"
"2","26039","c1"
"16506","21203","c1"
"16506","16886","c1"
"13048","14203","c1"
"2","26518","c1"
"2","25669","c1"
"1","19539","c1"
"2","13256","c1"
"13060","25108","c1"
"1","24543","c1"
"2","21455","c1"
"16232","20711","c1"
"6","14603","c1"
"13932","14038","c1"
"2","19334","c1"
"19873","20491","c1"
"13083","20410","c1"
"6","16194","c2"
"2","14422","c2"
"13878","13942","c2"
"6","13936","c2"
"2","17318","c2"
"1","15987","c2"
"18117","18048","c2"
"2","15522","c2"
"2","17583","c2"
"15035","15043","c2"
"16006","16050","c2"
"2","14492","c2"
"6","16459","c2"
"13533","16439","c2"
"16807","16817","c2"
"17634","17069","c2"
"15774","15924","c2"
"2","15346","c2"
"6","17030","c2"
"1","13817","c2"
"6","13828","c2"
"14249","15247","c2"
"14250","15235","c2"
"2","16442","c2"
"6","13932","c2"
"13359","13361","c2"
"2","15763","c2"
"1","13988","c2"
"1","15063","c2"
"17716","17825","c2"
"6","17764","c2"
"1","15218","c2"
"2","13678","c2"
"17458","17475","c2"
"14840","14849","c2"
"1","13636","c2"
"13536","13625","c2"
"2","15031","c2"
"2","17678","c2"
"15774","16743","c2"
"2","15593","c2"
"6","13343","c2"
"1","14529","c2"
"6","17439","c2"
"1","13804","c2"
"17635","13357","c2"
"17986","17933","c2"
"2","16062","c2"
"6","15937","c2"
"1","14829","c2"
"2","13399","c2"
"13764","16964","c2"
"17626","17631","c2"
"1","15329","c2"
"1","13640","c2"
"1","16077","c2"
"1","14495","c2"
"1","18076","c2"
"16006","16096","c2"
"1","16217","c2"
"6","18055","c2"
"14868","18009","c2"
"14763","14767","c2"
"1","17831","c2"
"1","17368","c2"
"1","16448","c2"
"1","13726","c2"
"2","13592","c2"
"6","15411","c2"
"17577","17549","c2"
"2","17603","c2"
"17608","18081","c2"
"14840","14857","c2"
"1","17812","c2"
"2","15275","c2"
"1","17328","c2"
"1","15067","c2"
"2","13433","c2"
"16006","16419","c2"
"13359","13374","c2"
"1","16825","c2"
"13539","14584","c2"
"6","13362","c2"
"6","15963","c2"
"1","13827","c2"
"1","13571","c2"
"1","13812","c2"
"13540","14607","c2"
"2","15865","c2"
"16005","16601","c2"
"13339","15314","c2"
"2","16182","c2"
"14250","15200","c2"
"17716","17743","c2"
"2","16773","c2"
"6","16951","c2"
"6","15195","c2"
"6","17931","c2"
"18080","18066","c2"
"14388","14395","c2"
"2","17337","c2"
"13338","15600","c2"
"17437","18137","c2"
"6","13227","c2"
"1","16908","c2"
"15054","15885","c2"
"6","17433","c2"
"1","13569","c2"
"2","16522","c2"
"6","17950","c2"
"1","13601","c2"
"15775","16722","c2"
"15775","16645","c2"
"13359","16265","c2"
"2","15399","c2"
"2","17031","c2"
"17716","17747","c2"
"17716","17812","c2"
"1","15731","c2"
"1","14437","c2"
"13539","16759","c2"
"6","15747","c2"
"14920","14922","c2"
"1","15171","c2"
"1","14989","c2"
"6","16092","c2"
"6","17490","c2"
"1","15811","c2"
"6","13394","c2"
"1","16978","c2"
"2","13307","c2"
"17492","14992","c2"
"17577","17562","c2"
"1","15308","c2"
"14420","17558","c2"
"14863","16592","c2"
"6","16472","c2"
"1","15002","c2"
"15993","15995","c2"
"1","14848","c2"
"1","17068","c2"
"2","17190","c2"
"2","17433","c2"
"2","16056","c2"
"2","13551","c2"
"18064","18070","c2"
"15663","15269","c2"
"2","17940","c2"
"15774","16898","c2"
"17716","17874","c2"
"1","17926","c2"
"17229","17275","c2"
"1","17355","c2"
"2","14779","c2"
"6","15593","c2"
"2","16845","c2"
"2","17431","c2"
"6","15032","c2"
"13339","14987","c2"
"2","14674","c2"
"1","14264","c2"
"1","17802","c2"
"17505","17996","c2"
"6","14951","c2"
"15774","15937","c2"
"13035","13613","c1"
"6","16682","c1"
"1","25800","c1"
"6","21726","c1"
"2","22075","c1"
"2","25069","c1"
"13072","19032","c1"
"13091","20312","c1"
"16500","19026","c1"
"6","26773","c1"
"13932","14577","c1"
"2","21205","c1"
"13932","19516","c1"
"23697","16721","c1"
"6","20547","c1"
"23350","22957","c1"
"19976","21077","c1"
"13065","22674","c1"
"13065","21941","c1"
"16232","19541","c1"
"2","25857","c1"
"6","13683","c1"
"16232","22296","c1"
"13064","25944","c1"
"23568","21005","c1"
"13064","14443","c1"
"16506","17150","c1"
"1","16786","c1"
"2","15747","c1"
"13126","25534","c1"
"6","19848","c1"
"16499","20055","c1"
"2","22846","c1"
"13035","16053","c1"
"13073","18263","c1"
"13126","25597","c1"
"2","26499","c1"
"1","22168","c1"
"16232","20468","c1"
"2","20822","c1"
"1","26750","c1"
"6","20609","c1"
"1","22628","c1"
"1","19202","c1"
"2","16180","c1"
"13162","14701","c1"
"23342","26932","c1"
"13035","14849","c1"
"1","14508","c1"
"16232","21545","c1"
"1","26179","c1"
"21980","22520","c1"
"13091","18761","c1"
"13070","15314","c1"
"21100","21406","c1"
"6","23191","c1"
"1","24365","c1"
"26208","26722","c1"
"6","24021","c1"
"25226","26380","c1"
"2","13243","c1"
"13119","21076","c1"
"16232","24453","c1"
"16506","21066","c1"
"23050","24836","c1"
"2","23923","c1"
"13071","15601","c1"
"16506","19188","c1"
"6","16633","c1"
"2","18456","c1"
"2","14715","c1"
"13149","23321","c1"
"16232","20294","c1"
"16232","21565","c1"
"6","26844","c1"
"13543","20862","c1"
"1","16279","c1"
"13117","15809","c1"
"14618","14582","c1"
"6","26498","c1"
"13219","19077","c1"
"1","22609","c1"
"13035","14030","c1"
"13065","24191","c1"
"13117","15257","c1"
"23529","21187","c1"
"13932","14590","c1"
"6","16241","c1"
"13065","15766","c1"
"13201","18742","c1"
"16232","18388","c1"
"1","21714","c1"
