idCourse,idUser,rating,ipUser,timestamp
122,14550,5,"",1622592242000
7796,14594,5,"",1624913675000
8420,14147,5,"",1638676982000
7896,14387,5,"",1605724056000
8059,14387,5,"",1637592971000
8022,13830,5,"",1638497256000
7912,14406,5,"",1611624315000
7908,15116,5,"",1635446020000
8388,13741,5,"",1642538928000
8023,14605,5,"",1627647646000
7922,15445,5,"",1654206268000
8092,15300,4,"",1646158866000
36,13642,5,"",1561666527000
7900,15445,5,"",1654032831000
7947,13828,4,"",1595884641000
8000,14147,4,"",1607893363000
7922,14503,5,"",1620079645000
7902,15086,1,"",1636145902000
8025,15401,4,"",1649460335000
8025,14525,5,"",1623676980000
8022,15412,5,"",1650579453000
7923,13920,5,"",1584979283000
7901,14326,5,"",1597445221000
7902,14387,5,"",1605729066000
7972,13608,2,"",1599008827000
7907,14362,5,"",1603303858000
122,14082,5,"",1566330697000
7795,14030,5,"",1611065779000
7882,14445,5,"",1612812887000
8103,14502,5,"",1621716714000
8022,14129,5,"",1643837094000
7954,13847,4,"",1620140481000
7922,14590,5,"",1624213202000
122,15116,5,"",1635443598000
7907,14338,5,"",1599742522000
7795,13641,4,"",1613169874000
8022,14600,5,"",1624585484000
7939,13608,2,"",1599069061000
7922,14499,5,"",1618958435000
7908,14054,5,"",1648064147000
122,13779,5,"",1561754350000
122,13753,5,"",1561668416000
7934,14334,5,"",1598457138000
2424,13988,5,"",1578433244000
8022,15135,5,"",1638474702000
7900,13878,5,"",1588131139000
93,14204,1,"",1608013312000
7795,13586,5,"",1589581622000
7986,14397,5,"",1606860288000
8025,14430,1,"",1623394162000
113,13958,2,"",1628906242000
71,14204,5,"",1580697864000
115,13911,4,"",1564002841000
122,13932,5,"",1561770886000
7909,14387,5,"",1605729272000
8441,15173,5,"",1645710824000
5611,14172,4,"",1580760019000
8027,13762,5,"",1620402166000
8027,13924,5,"",1620601505000
7882,15412,5,"",1650391299000
7931,14305,5,"",1594236253000
8128,14022,5,"",1623074818000
4257,13932,5,"",1586812182000
8002,14039,2,"",1612876339000
8012,14337,5,"",1609259046000
122,13023,5,"",1561660859000
7986,14426,5,"",1611153037000
122,15465,5,"",1655151087000
7907,14482,5,"",1617750604000
7876,13902,5,"",1575399963000
8084,14544,5,"",1623436294000
7896,14306,5,"",1594232752000
7931,15412,5,"",1650581245000
7334,13807,4,"",1587677363000
8013,13878,4,"",1613065928000
7901,14483,5,"",1617740850000
122,14338,5,"",1599660072000
7914,14594,5,"",1625007466000
8101,13961,5,"",1622819395000
7796,14204,4,"",1603682713000
7916,14387,5,"",1605809499000
36,15063,1,"",1635427432000
7865,14142,4,"",1571875237000
7968,15116,2,"",1635995037000
7795,14642,1,"",1628550908000
8022,14387,5,"",1617387538000
8092,14076,5,"",1618958371000
7882,14430,5,"",1611612898000
8088,13986,5,"",1617367987000
7795,13913,5,"",1588001537000
7899,14325,5,"",1597095302000
7762,13897,5,"",1565903326000
8009,15086,3,"",1636145817000
8041,15173,5,"",1645623017000
7908,14030,5,"",1611064343000
7948,13740,5,"",1604534541000
7940,13608,2,"",1599069068000
7915,14362,5,"",1603415957000
8058,15122,5,"",1637014475000
61,14006,4,"",1562000103000
8025,14602,5,"",1624218072000
7938,14077,5,"",1597786107000
8381,15358,5,"",1646170935000
7931,14388,5,"",1605736137000
8053,14498,5,"",1627336515000
8023,14499,5,"",1618951408000
7931,14387,5,"",1605724242000
7896,15445,5,"",1654115501000
122,15452,5,"",1654781501000
7903,14387,5,"",1605641940000
122,13908,4,"",1561667400000
8497,15445,5,"",1654721207000
7902,14334,4,"",1598472281000
8128,14637,5,"",1633375608000
7931,13878,5,"",1588624507000
40,14217,5,"",1582768902000
7882,14550,5,"",1622569896000
7917,14346,5,"",1600885055000
6299,13878,5,"",1588631613000
74,14006,1,"",1562621422000
7922,15409,5,"",1650393800000
8027,14054,5,"",1621559378000
7922,14610,5,"",1626123000000
7903,14616,5,"",1626219934000
8043,15389,4,"",1649955519000
7795,14360,5,"",1603140418000
7963,14017,5,"",1639581299000
7922,15135,5,"",1638225550000
122,13652,5,"",1588355169000
7795,14204,5,"",1605936119000
8496,15361,5,"",1655181536000
7910,14387,5,"",1605809616000
7941,13830,5,"",1598996154000
8022,14031,5,"",1629130725000
35,13586,5,"",1560368124000
84,14201,5,"",1582736319000
8025,14395,1,"",1639735599000
7986,14337,5,"",1599762873000
8003,14039,1,"",1612876177000
122,13921,5,"",1561673671000
8483,15414,5,"",1652736265000
122,13952,4,"",1561668304000
7882,14325,5,"",1597085209000
7796,14550,4,"",1622591448000
8102,14084,4,"",1620657537000
7901,14387,5,"",1605641372000
8022,14365,3,"",1648576365000
7968,14365,1,"",1614463748000
67,15161,4,"",1654817562000
4093,14637,1,"",1634308437000
7795,14336,5,"",1599844491000
8406,14387,5,"",1637523403000
122,13909,5,"",1575935515000
4406,13945,5,"",1619562863000
7931,14325,5,"",1597099742000
7901,14499,5,"",1618957836000
8084,14387,4,"",1619371837000
7852,13737,1,"",1569430810000
7957,13641,4,"",1613170276000
102,14007,5,"",1561061222000
7795,14431,5,"",1612302676000
122,14144,3,"",1570638051000
7901,14325,5,"",1597097692000
7922,15412,5,"",1650575625000
8429,15412,5,"",1650470392000
93,14119,4,"",1570628779000
6403,14462,5,"",1617804086000
92,14387,4,"",1605671113000
8144,13878,5,"",1628555480000
8016,13698,5,"",1635828018000
7979,13684,5,"",1622730349000
7938,13779,5,"",1622670989000
7795,15088,5,"",1634669700000
7796,14360,5,"",1603141433000
7896,15132,5,"",1637162931000
7795,14362,5,"",1603143087000
122,14072,4,"",1561668276000
7986,15086,5,"",1634911016000
40,13925,5,"",1578432030000
8009,15079,5,"",1632415377000
8001,13947,4,"",1609216156000
8000,14212,5,"",1605304040000
8025,15412,5,"",1650578295000
7950,13862,5,"",1605667114000
22,14334,5,"",1598888421000
8406,14224,5,"",1641183684000
7931,14594,5,"",1625066691000
7949,14180,5,"",1601080823000
8067,13869,5,"",1646344748000
122,14328,5,"",1597171707000
8027,14499,5,"",1621558940000
8027,13971,4,"",1623196075000
5616,15335,5,"",1643975220000
8027,14502,5,"",1621803897000
8009,14498,2,"",1619030572000
8027,14212,5,"",1646061660000
8059,13986,5,"",1617368967000
7914,14457,5,"",1615345185000
8058,14498,5,"",1620158325000
8526,15208,4,"",1655488212000
8439,14548,3,"",1643755421000
5950,14201,5,"",1639932081000
7795,14610,5,"",1626121702000
7915,14387,5,"",1605809217000
7795,14550,5,"",1622583558000
7907,13878,5,"",1588302654000
8405,13741,5,"",1642719177000
7911,14590,5,"",1624214198000
8104,14267,5,"",1622659720000
7945,13924,5,"",1593031623000
8485,13882,4,"",1654721483000
8094,14582,5,"",1625209353000
8025,14328,4,"",1640227419000
7902,13861,4,"",1588172877000
7922,14338,5,"",1599659436000
7931,14409,5,"",1609431170000
7896,13719,5,"",1620139748000
7886,14049,5,"",1648227246000
7986,14550,5,"",1623765627000
8022,14432,5,"",1623092314000
87,14086,5,"",1562689246000
8016,14065,1,"",1619034046000
8027,14512,5,"",1649443625000
8022,14525,5,"",1623674163000
8023,14548,4,"",1623774707000
7896,14349,5,"",1600810697000
8027,13987,1,"",1638804122000
8417,15361,5,"",1655222439000
7912,14594,5,"",1625247098000
7980,13740,4,"",1631642141000
7922,15314,5,"",1641852878000
6040,14278,5,"",1591227807000
8022,13967,5,"",1640182462000
8051,14498,5,"",1627335512000
7986,14498,5,"",1619138403000
7941,13608,2,"",1599069077000
122,13924,5,"",1576130115000
7900,15412,5,"",1650572921000
8027,13967,5,"",1635515158000
8027,14360,5,"",1634584287000
7882,14503,5,"",1620062685000
7896,14328,5,"",1597339135000
8025,14594,5,"",1625186634000
5637,14082,5,"",1565909141000
1243,13766,3,"",1588090208000
7953,14409,5,"",1616361136000
7903,14594,2,"",1625007090000
122,15439,5,"",1652808543000
5658,13988,5,"",1591724286000
122,14087,5,"",1562889901000
114,14388,5,"",1606872479000
7795,14328,5,"",1597169337000
7796,14212,3,"",1622213683000
8112,14502,5,"",1621807874000
6,14094,3,"",1563383175000
8000,13649,4,"",1609966703000
122,13894,5,"",1568122793000
7972,13830,3,"",1598987992000
7939,13830,5,"",1599003712000
7970,13967,5,"",1653618692000
7795,15434,5,"",1652742889000
7931,14338,5,"",1599742290000
7917,13775,1,"",1600811076000
7796,13694,3,"",1615330783000
7896,14337,5,"",1600091510000
7938,13830,5,"",1599175519000
122,13699,5,"",1561667443000
7795,15412,5,"",1650390974000
7796,14503,5,"",1621452668000
7986,14625,5,"",1626796631000
7934,14438,5,"",1614039608000
7901,14446,5,"",1614123205000
93,14094,2,"",1563904916000
122,13950,5,"",1612890010000
5351,13988,5,"",1585688750000
67,15259,3,"",1654788477000
7922,14466,5,"",1615412225000
7908,14388,5,"",1605639432000
6648,14514,5,"",1620674041000
7882,14336,5,"",1599631677000
7922,14306,5,"",1593973150000
8012,14498,2,"",1621960628000
6,14334,5,"",1599145639000
7914,13861,4,"",1588172947000
8022,14498,5,"",1619132331000
8429,15285,5,"",1641936139000
7940,14204,1,"",1606867634000
8027,13713,3,"",1627480743000
7885,14049,5,"",1648226273000
8022,15136,5,"",1646668682000
7901,14386,5,"",1605647730000
7901,14465,5,"",1615324423000
7907,15089,1,"",1636134832000
7790,14224,4,"",1586457736000
7901,14327,5,"",1597155808000
8022,13909,5,"",1617901615000
7896,14142,4,"",1589840985000
4113,13878,3,"",1623711628000
7900,15079,5,"",1632262401000
8001,14426,5,"",1611174349000
7908,14499,5,"",1618958157000
8025,14498,4,"",1619136855000
8027,14260,3,"",1622939490000
8526,15116,4,"",1655432621000
122,13703,5,"",1561736031000
93,14142,4,"",1572450640000
7917,14499,5,"",1621556448000
7907,14328,5,"",1597364320000
8027,13995,5,"",1620762501000
8025,14499,5,"",1652565182000
7795,14334,5,"",1598302437000
7937,13966,5,"",1609434266000
7882,14312,5,"",1594679455000
8381,15108,5,"",1635177128000
8022,15465,5,"",1655144816000
7896,14339,5,"",1599866552000
8002,14017,4,"",1613151061000
7946,14022,5,"",1593522734000
102,14523,5,"",1623351329000
8027,13787,4,"",1623911156000
8381,15265,5,"",1643226653000
8101,14204,5,"",1622677030000
8022,14070,5,"",1621963911000
7941,14204,1,"",1606867871000
7899,14457,5,"",1615306333000
8025,14597,4,"",1624155761000
8144,13854,4,"",1628268384000
7795,15441,5,"",1654811860000
8409,15122,5,"",1638311404000
7902,14360,4,"",1603310671000
122,15121,5,"",1637008556000
8098,14438,4,"",1624168515000
8448,15173,5,"",1645714590000
7669,14523,4,"",1622829858000
8383,13950,5,"",1655920166000
7907,14387,5,"",1605724549000
7922,14457,5,"",1615306476000
7972,14337,5,"",1603858070000
122,14083,1,"",1562093403000
6040,13884,5,"",1588968278000
7887,14201,5,"",1582736285000
7959,14409,5,"",1617132323000
7939,14337,5,"",1603858557000
7906,14362,5,"",1603144447000
7931,14445,5,"",1612980948000
7907,14334,5,"",1598471941000
7908,13878,5,"",1588218241000
85,14235,4,"",1586292638000
7901,14457,5,"",1615332542000
7931,14278,5,"",1591204431000
7795,14476,5,"",1616541862000
7908,15183,4,"",1645544261000
8542,15208,5,"",1655491753000
6648,14523,4,"",1623768869000
7796,14651,5,"",1630693509000
7882,14482,5,"",1617658488000
7907,14457,5,"",1615416172000
7907,14307,1,"",1593643177000
7967,14365,2,"",1616204041000
7896,15094,5,"",1637065796000
7984,14409,4,"",1620154166000
8132,14421,5,"",1625592095000
7796,15445,5,"",1654032600000
5201,13992,3,"",1561670949000
1785,15183,1,"",1643831793000
7914,14387,5,"",1605653268000
7980,13862,4,"",1609372326000
122,14349,5,"",1600731179000
8027,13790,4,"",1643947730000
8027,14457,5,"",1646789339000
122,14057,3,"",1563830554000
8022,13761,5,"",1623128773000
7901,14340,5,"",1599682000000
132,13922,1,"",1562605227000
8027,14278,5,"",1621376133000
7918,14457,5,"",1620925314000
97,14235,3,"",1584983506000
7908,15389,4,"",1647974438000
116,14072,4,"",1561670505000
7795,14318,5,"",1595894174000
8389,13741,5,"",1642546580000
8022,14337,5,"",1630551624000
7896,14388,5,"",1605735969000
7900,14328,5,"",1597172131000
122,14365,3,"",1605575143000
7947,13992,3,"",1592959086000
8022,13809,5,"",1655739825000
7876,14119,5,"",1575402256000
7903,15412,5,"",1650575558000
122,14426,5,"",1611171389000
8517,15299,4,"",1655840768000
122,14030,2,"",1561724729000
5256,13880,5,"",1587414976000
7922,14550,5,"",1622593086000
7900,14369,5,"",1604438733000
7986,15133,5,"",1637357392000
21,15464,5,"",1656119308000
7922,14387,5,"",1605564547000
8056,14089,5,"",1629860139000
8418,15173,5,"",1643912866000
7898,14046,5,"",1583855048000
7901,14362,5,"",1603218903000
7914,14499,5,"",1619033030000
7899,14360,5,"",1603142022000
7796,14240,5,"",1614099243000
7947,13632,5,"",1602699849000
8103,14084,4,"",1620655962000
4800,14179,1,"",1575296790000
7796,14457,5,"",1615301971000
7969,14365,5,"",1616204023000
8418,13741,5,"",1643074707000
8133,13963,5,"",1624576588000
21,14523,5,"",1623355197000
8022,13617,5,"",1646929219000
7951,14409,5,"",1616355864000
45,14147,1,"",1575762061000
7986,14328,4,"",1597346134000
8515,15322,5,"",1656021052000
8413,15383,3,"",1648485150000
7914,15390,5,"",1648047384000
8001,14039,3,"",1612876331000
7908,14550,5,"",1622655375000
7922,14421,5,"",1610402006000
41,14217,5,"",1582855526000
7900,14594,5,"",1624991403000
8001,13649,5,"",1609966734000
6,14387,5,"",1608570444000
7900,14322,5,"",1597159246000
122,14362,5,"",1603144169000
7999,14204,5,"",1603684782000
4257,13807,5,"",1586818835000
122,14397,5,"",1606858844000
7906,14328,5,"",1597171818000
8027,13986,5,"",1639761888000
8018,13719,5,"",1620146028000
7882,14594,5,"",1624902890000
7915,14457,5,"",1615567746000
122,15441,5,"",1652845490000
7947,14117,5,"",1601388743000
7796,14340,5,"",1599606326000
8027,14129,5,"",1640032033000
7901,14356,5,"",1603220382000
7918,14240,5,"",1585321604000
7900,14457,5,"",1615325409000
7907,15136,3,"",1638458893000
7498,14240,5,"",1585321451000
8137,14552,5,"",1632255227000
7938,14337,5,"",1603858228000
8022,13950,5,"",1638302743000
8025,15077,5,"",1638563330000
8027,14202,5,"",1622907158000
7901,13878,5,"",1588133567000
7874,13875,4,"",1574106515000
7762,13685,3,"",1565372133000
7948,14476,5,"",1631647014000
8093,15173,4,"",1643991551000
3305,14372,4,"",1613498833000
7796,15412,5,"",1650556807000
122,15340,5,"",1644369354000
7918,14039,1,"",1586954241000
8011,14204,4,"",1608011251000
7958,13946,5,"",1605135517000
8070,14544,5,"",1623188203000
7796,15079,5,"",1632260777000
8022,15442,5,"",1653453529000
8062,14544,5,"",1623185746000
8040,15389,3,"",1649202625000
8009,14470,5,"",1616695131000
7937,14204,5,"",1606703483000
8016,14204,5,"",1617687818000
122,13715,5,"",1561724744000
2045,14271,4,"",1620257994000
7947,14409,5,"",1616348673000
122,13639,5,"",1561667658000
7903,14338,5,"",1599658389000
7986,14387,5,"",1605802715000
7882,14337,5,"",1599600771000
8387,15361,5,"",1655221379000
7870,13713,1,"",1580141680000
4514,13648,5,"",1650326497000
7914,14337,5,"",1600091215000
8027,13649,5,"",1623453821000
7896,14457,5,"",1615414792000
7916,14594,5,"",1625182174000
122,14240,5,"",1614094157000
7903,14499,5,"",1618958278000
7984,14180,4,"",1611795028000
8381,15140,5,"",1637702836000
8025,15441,5,"",1652841494000
8027,14031,5,"",1629129592000
8022,13858,4,"",1653599704000
7796,14482,5,"",1617664838000
7795,15079,5,"",1632260607000
8084,14550,5,"",1624984454000
8063,14483,5,"",1622220016000
8022,14594,5,"",1625184156000
7914,14327,5,"",1597156216000
7796,14362,5,"",1603143611000
8027,13868,4,"",1618505297000
7795,14340,5,"",1599606020000
122,13692,5,"",1561667431000
122,13719,5,"",1600784214000
7986,14204,5,"",1599188810000
8023,14500,3,"",1620158059000
7795,15102,5,"",1640722125000
8423,14447,5,"",1637626942000
8022,14248,5,"",1639738369000
7882,15340,5,"",1644362872000
7882,15314,5,"",1641848213000
16,13925,4,"",1577410624000
8023,14457,5,"",1615987017000
7937,13878,5,"",1592253145000
7970,14180,4,"",1611786595000
8413,15173,5,"",1643903310000
7952,14409,5,"",1616360570000
7876,13639,4,"",1576176750000
7910,14498,2,"",1619130261000
8059,14204,5,"",1616814648000
7922,14356,5,"",1603254699000
7902,14594,5,"",1625074905000
7985,13684,5,"",1623095201000
7899,15077,4,"",1633456926000
122,14387,5,"",1605564016000
8018,14499,5,"",1621559401000
8025,14387,5,"",1617390126000
8429,15335,5,"",1643306025000
7986,14594,5,"",1624922416000
8002,14426,5,"",1611176021000
7947,13967,5,"",1650378826000
7902,15136,3,"",1638459102000
7795,13920,2,"",1588089223000
7937,14224,5,"",1593220542000
8050,14498,5,"",1626724300000
7900,14387,5,"",1605637078000
122,15412,5,"",1650571242000
43,14072,4,"",1563324124000
8097,14430,5,"",1630974758000
122,14340,5,"",1599608169000
8022,13678,5,"",1623443346000
8079,15223,4,"",1641931016000
8088,13649,5,"",1617148742000
8495,15361,5,"",1655182000000
122,13988,5,"",1561671385000
8382,15413,5,"",1651700028000
8022,13820,5,"",1632894613000
122,14610,5,"",1626122893000
7966,14523,5,"",1623356189000
7948,14409,5,"",1616350014000
8390,13741,5,"",1642707974000
7901,14204,5,"",1605939408000
7966,14509,5,"",1620661938000
7906,14594,3,"",1624920992000
7795,14305,5,"",1593547353000
71,14247,5,"",1588275147000
8003,14372,3,"",1612488658000
40,14086,5,"",1562794582000
7908,14349,5,"",1600801432000
8148,14224,5,"",1633662665000
7765,13925,5,"",1610070419000
71,14129,4,"",1567105417000
8088,13621,5,"",1616716098000
8419,13741,5,"",1643142815000
7986,14334,4,"",1598563220000
8058,14387,5,"",1616801073000
7897,13589,5,"",1597870760000
7795,14365,5,"",1605574984000
7916,14457,5,"",1615569022000
7796,14552,5,"",1622582238000
8027,13870,5,"",1623257552000
7901,14334,5,"",1598382311000
7901,14610,5,"",1626203400000
7882,14488,5,"",1617650293000
8104,14421,5,"",1623104634000
8022,13941,5,"",1639706478000
8027,14070,5,"",1623369541000
8076,13779,5,"",1617209519000
8492,15361,5,"",1655222987000
43,14523,1,"",1623166222000
7986,15094,5,"",1637065456000
8027,13719,5,"",1620067719000
122,14080,5,"",1561984261000
8011,13649,5,"",1610003617000
8000,14426,5,"",1611173164000
8102,13938,5,"",1622751459000
8022,15086,4,"",1634908347000
8101,14498,4,"",1621965817000
7950,14409,5,"",1616355581000
8112,13779,5,"",1622670220000
122,14457,5,"",1615306244000
110,14133,5,"",1579721416000
8102,13648,4,"",1622855219000
7795,14594,5,"",1624911664000
7908,14340,5,"",1599680700000
7882,14461,5,"",1615248504000
7795,14465,5,"",1615241670000
7922,15079,5,"",1632261504000
8027,14268,5,"",1620255541000
7939,14201,4,"",1597249417000
36,14142,4,"",1589837452000
7901,14476,5,"",1616551636000
7968,13684,5,"",1620339258000
122,14377,5,"",1604499261000
8022,15449,5,"",1655213836000
7970,14365,2,"",1616208166000
7882,15327,4,"",1643048815000
7896,15412,5,"",1650581099000
8012,14039,2,"",1612876645000
7896,14240,5,"",1614094971000
134,15049,5,"",1629928065000
7896,14594,5,"",1625066540000
122,13586,5,"",1561141940000
7947,13878,5,"",1620269014000
7795,14338,5,"",1599606910000
7900,15086,4,"",1634908695000
8128,13878,5,"",1623701532000
7796,14387,5,"",1605562640000
7900,15136,5,"",1638375202000
7907,14594,5,"",1625066943000
8429,15425,5,"",1651600458000
7949,14476,5,"",1631716172000
7795,15445,5,"",1654032517000
7901,13719,5,"",1600786680000
7907,15086,4,"",1636395490000
8493,15361,5,"",1655222897000
7796,13820,2,"",1634587411000
8002,14224,4,"",1610132637000
7896,13966,5,"",1609434610000
7852,13789,5,"",1568842235000
7896,14334,5,"",1598471351000
8027,14594,5,"",1654708847000
7968,13967,5,"",1653354927000
8025,15086,4,"",1635259282000
7947,14476,5,"",1631645105000
7901,14109,5,"",1596830084000
7882,13913,5,"",1587778152000
7931,14483,5,"",1617825630000
7931,14362,5,"",1603302757000
8499,15275,4,"",1654973163000
7882,14334,5,"",1598299855000
9,13638,4,"",1568334366000
7901,15236,5,"",1640877853000
8060,14387,4,"",1637594928000
122,13945,5,"",1564614865000
123,13925,5,"",1578342968000
91,14007,5,"",1560446400000
122,14059,5,"",1561987463000
7882,14348,5,"",1600733607000
7968,14631,2,"",1630421488000
8027,14248,5,"",1639745693000
8011,14387,4,"",1608565176000
7912,14625,5,"",1626453654000
