"user_id","item_id","timestamp","recency","rating","type","priority"
"17655","133","1630684955000","3",,"interaction","0"
"17655","153","1634565431000","3",,"interaction","0"
"13415","367","1654464918000","5",,"interaction","0"
"17655","153","1634569221000","3",,"interaction","0"
"15511","199","1615828917000","2",,"interaction","0"
"14699","189","1618649509000","2",,"interaction","0"
"15511","192","1615830035000","2",,"interaction","0"
"15511","192","1615829377000","2",,"interaction","0"
"15511","192","1615829398000","2",,"interaction","0"
"14699","210","1618644306000","2",,"interaction","0"
"15511","192","1615829408000","2",,"interaction","0"
"15511","192","1615829362000","2",,"interaction","0"
"15511","192","1615829965000","2",,"interaction","0"
"14006","203","1615936576000","2",,"interaction","0"
"15511","187","1615829765000","2",,"interaction","0"
"14006","207","1615936596000","2",,"interaction","0"
"13659","209","1615962310000","2",,"interaction","0"
"14699","189","1619782828000","2",,"interaction","0"
"14699","209","1618646039000","2",,"interaction","0"
"15511","209","1615829127000","2",,"interaction","0"
"14699","195","1618649214000","2",,"interaction","0"
"14699","196","1620368810000","2",,"interaction","0"
"15511","204","1615828999000","2",,"interaction","0"
"15511","192","1615829372000","2",,"interaction","0"
"14699","191","1618650666000","2",,"interaction","0"
"15511","189","1615829573000","2",,"interaction","0"
"14699","196","1618647339000","2",,"interaction","0"
"15511","190","1615829598000","2",,"interaction","0"
"15511","192","1615829995000","2",,"interaction","0"
"15511","200","1615829108000","2",,"interaction","0"
"15511","192","1615829438000","2",,"interaction","0"
"15511","192","1615829342000","2",,"interaction","0"
"15511","192","1615829865000","2",,"interaction","0"
"15511","192","1615830015000","2",,"interaction","0"
"15511","188","1615829620000","2",,"interaction","0"
"13285","250","1650983070000","4",,"interaction","0"
"13285","250","1650983680000","4",,"interaction","0"
"13285","315","1650553771000","4",,"interaction","0"
"13285","281","1650985567000","4",,"interaction","0"
"13285","250","1650554900000","4",,"interaction","0"
"13285","313","1650551042000","4",,"interaction","0"
"13285","250","1650554130000","4",,"interaction","0"
"13285","250","1650983810000","4",,"interaction","0"
"13285","250","1650982870000","4",,"interaction","0"
"13285","250","1650554360000","4",,"interaction","0"
"13285","250","1650554191000","4",,"interaction","0"
"13285","250","1650983110000","4",,"interaction","0"
"13285","250","1650554080000","4",,"interaction","0"
"13285","250","1650983270000","4",,"interaction","0"
"13285","250","1650983340000","4",,"interaction","0"
"13285","250","1650983500000","4",,"interaction","0"
"13285","250","1650983630000","4",,"interaction","0"
"13285","250","1650982890000","4",,"interaction","0"
"13285","250","1650554110000","4",,"interaction","0"
"13285","315","1650553801000","4",,"interaction","0"
"13285","250","1650983260000","4",,"interaction","0"
"13285","250","1650983230000","4",,"interaction","0"
"13285","250","1650982500000","4",,"interaction","0"
"13285","250","1650982670000","4",,"interaction","0"
"13285","250","1650983710000","4",,"interaction","0"
"13285","250","1650983660000","4",,"interaction","0"
"13285","250","1650554940000","4",,"interaction","0"
"13285","250","1650554400000","4",,"interaction","0"
"13285","315","1650553831000","4",,"interaction","0"
"13285","250","1650983150000","4",,"interaction","0"
"13285","250","1650554410000","4",,"interaction","0"
"13285","250","1650982850000","4",,"interaction","0"
"13285","315","1650553851000","4",,"interaction","0"
"13285","250","1650554220000","4",,"interaction","0"
"13285","250","1650553970000","4",,"interaction","0"
"13285","250","1650554170000","4",,"interaction","0"
"13285","250","1650554180000","4",,"interaction","0"
"13285","250","1650982620000","4",,"interaction","0"
"13285","250","1650554200000","4",,"interaction","0"
"13285","250","1650982640000","4",,"interaction","0"
"13285","250","1650983130000","4",,"interaction","0"
"13285","250","1650983180000","4",,"interaction","0"
"13285","250","1650554760000","4",,"interaction","0"
"13285","250","1650982980000","4",,"interaction","0"
"13285","250","1650554890000","4",,"interaction","0"
"13285","250","1650554480000","4",,"interaction","0"
"13613","251","1649696901000","4",,"interaction","0"
"13285","250","1650983300000","4",,"interaction","0"
"13285","250","1650983290000","4",,"interaction","0"
"13285","250","1650983830000","4",,"interaction","0"
"13285","250","1650982490000","4",,"interaction","0"
"13285","250","1650982961000","4",,"interaction","0"
"13285","250","1650983820000","4",,"interaction","0"
"13285","250","1650554090000","4",,"interaction","0"
"13285","250","1650983620000","4",,"interaction","0"
"13285","250","1650553960000","4",,"interaction","0"
"13285","250","1650554590000","4",,"interaction","0"
"13285","250","1650982820000","4",,"interaction","0"
"13285","250","1650554730000","4",,"interaction","0"
"13285","250","1650554710000","4",,"interaction","0"
"13285","271","1650551053000","4",,"interaction","0"
"13285","250","1650554970000","4",,"interaction","0"
"13285","250","1650983640000","4",,"interaction","0"
"13285","250","1650983770000","4",,"interaction","0"
"13285","250","1650554880000","4",,"interaction","0"
"13285","315","1650553742000","4",,"interaction","0"
"13285","250","1650554150000","4",,"interaction","0"
"13285","250","1650983410000","4",,"interaction","0"
"13285","250","1650982760000","4",,"interaction","0"
"13285","250","1650983870000","4",,"interaction","0"
"13285","250","1650554570000","4",,"interaction","0"
"13285","250","1650983550000","4",,"interaction","0"
"13285","250","1650983740000","4",,"interaction","0"
"13285","315","1650553898000","4",,"interaction","0"
"13285","250","1650555010000","4",,"interaction","0"
"13285","279","1650985390000","4",,"interaction","0"
"13285","250","1650982830000","4",,"interaction","0"
"13285","250","1650983450000","4",,"interaction","0"
"13285","250","1650554250000","4",,"interaction","0"
"13285","250","1650982600000","4",,"interaction","0"
"13025","56","1560507991000","1",,"interaction","0"
"13471","192","1622699894000","2",,"interaction","0"
"13025","49","1561021546000","1",,"interaction","0"
"13471","192","1622700081000","2",,"interaction","0"
"13025","66","1600333133000","2",,"interaction","0"
"13025","77","1571218754000","1",,"interaction","0"
"13673","194","1615297444000","2",,"interaction","0"
"13471","192","1622699886000","2",,"interaction","0"
"13025","76","1571213345000","1",,"interaction","0"
"13673","196","1615298704000","2",,"interaction","0"
"13673","190","1615297251000","2",,"interaction","0"
"13975","59","1590636728000","2",,"interaction","0"
"13673","191","1615297545000","2",,"interaction","0"
"13025","75","1571219315000","1",,"interaction","0"
"13025","74","1571213396000","1",,"interaction","0"
"13975","62","1590656290000","2",,"interaction","0"
"13025","75","1571213363000","1",,"interaction","0"
"13471","192","1622699995000","2",,"interaction","0"
"13430","49","1558475458000","1",,"interaction","0"
"13025","75","1571213302000","1",,"interaction","0"
"13025","73","1571182236000","1",,"interaction","0"
"13471","192","1622699871000","2",,"interaction","0"
"13025","73","1571218961000","1",,"interaction","0"
"13693","274","1648757804000","4",,"interaction","0"
"13693","274","1648761152000","4",,"interaction","0"
"13432","331","1652274083000","4",,"interaction","0"
"15956","200","1621427054000","2",,"interaction","0"
"13432","49","1558962067000","1",,"interaction","0"
"14626","192","1614865410000","2",,"interaction","0"
"14626","205","1614869648000","2",,"interaction","0"
"14626","192","1614865628000","2",,"interaction","0"
"14428","200","1614887704000","2",,"interaction","0"
"14626","201","1614873336000","2",,"interaction","0"
"15695","194","1619501856000","2",,"interaction","0"
"14626","192","1614865411000","2",,"interaction","0"
"15956","207","1621427531000","2",,"interaction","0"
"15695","195","1618841348000","2",,"interaction","0"
"13432","49","1558475935000","1",,"interaction","0"
"14626","203","1614872112000","2",,"interaction","0"
"15249","201","1615548121000","2",,"interaction","0"
"13889","63","1586499535000","2",,"interaction","0"
"15956","200","1621427588000","2",,"interaction","0"
"15956","201","1621426913000","2",,"interaction","0"
"15956","209","1621426941000","2",,"interaction","0"
"13432","49","1558961789000","1",,"interaction","0"
"14626","192","1614864205000","2",,"interaction","0"
"14626","192","1614863212000","2",,"interaction","0"
"14626","192","1614865498000","2",,"interaction","0"
"15695","199","1618841993000","2",,"interaction","0"
"14626","205","1614869606000","2",,"interaction","0"
"15956","205","1621427476000","2",,"interaction","0"
"15249","202","1615548139000","2",,"interaction","0"
"14626","192","1614865568000","2",,"interaction","0"
"14626","205","1614872105000","2",,"interaction","0"
"14626","192","1614865548000","2",,"interaction","0"
"14428","209","1614887726000","2",,"interaction","0"
"15695","190","1618841041000","2",,"interaction","0"
"14626","192","1614865458000","2",,"interaction","0"
"14626","192","1614863186000","2",,"interaction","0"
"14626","192","1614863080000","2",,"interaction","0"
"14626","192","1614865538000","2",,"interaction","0"
"15956","209","1621427596000","2",,"interaction","0"
"14626","192","1614863191000","2",,"interaction","0"
"13889","63","1586499849000","2",,"interaction","0"
"14428","203","1614887645000","2",,"interaction","0"
"15695","188","1618841190000","2",,"interaction","0"
"15956","206","1621427032000","2",,"interaction","0"
"15249","211","1615548093000","2",,"interaction","0"
"14626","205","1614872199000","2",,"interaction","0"
"15956","210","1621427304000","2",,"interaction","0"
"14626","192","1614863123000","2",,"interaction","0"
"14626","192","1614864215000","2",,"interaction","0"
"15695","191","1619501945000","2",,"interaction","0"
"14626","192","1614865528000","2",,"interaction","0"
"15956","199","1618401149000","2",,"interaction","0"
"15956","203","1621427203000","2",,"interaction","0"
"15956","202","1618400822000","2",,"interaction","0"
"15695","210","1618841904000","2",,"interaction","0"
"14626","192","1614863227000","2",,"interaction","0"
"13574","251","1649696746000","4",,"interaction","0"
"13574","251","1647384285000","4",,"interaction","0"
"13693","274","1648757639000","4",,"interaction","0"
"14626","190","1614859317000","2",,"interaction","0"
"14428","199","1614887624000","2",,"interaction","0"
"14626","192","1614863116000","2",,"interaction","0"
"14626","192","1614863148000","2",,"interaction","0"
"14626","192","1614863291000","2",,"interaction","0"
"14428","206","1614887695000","2",,"interaction","0"
"15695","196","1618841445000","2",,"interaction","0"
"14626","192","1614863083000","2",,"interaction","0"
"15956","203","1621427014000","2",,"interaction","0"
"14626","192","1614865406000","2",,"interaction","0"
"15956","201","1621427380000","2",,"interaction","0"
"14626","192","1614865468000","2",,"interaction","0"
"17223","210","1618388333000","2",,"interaction","0"
"14626","192","1614865558000","2",,"interaction","0"
"15956","209","1621426862000","2",,"interaction","0"
"13432","49","1558962095000","1",,"interaction","0"
"15695","189","1618841564000","2",,"interaction","0"
"14626","192","1614863115000","2",,"interaction","0"
"14626","203","1614872108000","2",,"interaction","0"
"14626","192","1614863327000","2",,"interaction","0"
"14626","205","1614871743000","2",,"interaction","0"
"14626","192","1614865438000","2",,"interaction","0"
"14428","202","1614887631000","2",,"interaction","0"
"14626","192","1614864185000","2",,"interaction","0"
"13432","49","1558961354000","1",,"interaction","0"
"14626","199","1614873342000","2",,"interaction","0"
"14626","192","1614863063000","2",,"interaction","0"
"15956","210","1621426784000","2",,"interaction","0"
"14626","202","1614871732000","2",,"interaction","0"
"13432","49","1558965107000","1",,"interaction","0"
"14626","192","1614863238000","2",,"interaction","0"
"14626","192","1614865608000","2",,"interaction","0"
"15956","208","1621427555000","2",,"interaction","0"
"14626","210","1614869620000","2",,"interaction","0"
"14626","192","1614865638000","2",,"interaction","0"
"14626","204","1614869636000","2",,"interaction","0"
"14626","192","1614863296000","2",,"interaction","0"
"14626","192","1614863071000","2",,"interaction","0"
"14626","192","1614863187000","2",,"interaction","0"
"14626","192","1614865419000","2",,"interaction","0"
"14626","192","1614863346000","2",,"interaction","0"
"15956","199","1621427397000","2",,"interaction","0"
"15695","205","1618841934000","2",,"interaction","0"
"13699","274","1651680281000","4",,"interaction","0"
"13639","251","1647436515000","4",,"interaction","0"
"13639","251","1647436302000","4",,"interaction","0"
"13699","274","1651680324000","4",,"interaction","0"
"13662","251","1649696977000","4",,"interaction","0"
"13699","276","1651680289000","4",,"interaction","0"
"13340","181","1650903109000","4",,"interaction","0"
"13726","192","1618321734000","2",,"interaction","0"
"15937","192","1617592014000","2",,"interaction","0"
"15937","208","1621556045000","2",,"interaction","0"
"15937","192","1617592154000","2",,"interaction","0"
"15937","192","1617592571000","2",,"interaction","0"
"15937","192","1617592094000","2",,"interaction","0"
"13726","192","1618321794000","2",,"interaction","0"
"15937","192","1617592391000","2",,"interaction","0"
"16053","206","1616028141000","2",,"interaction","0"
"16053","200","1616028469000","2",,"interaction","0"
"13726","204","1618321291000","2",,"interaction","0"
"15937","192","1617592491000","2",,"interaction","0"
"15937","205","1621554619000","2",,"interaction","0"
"15937","192","1617591984000","2",,"interaction","0"
"15937","205","1623716739000","3",,"interaction","0"
"15937","192","1617592034000","2",,"interaction","0"
"13726","192","1618321784000","2",,"interaction","0"
"15937","192","1617592511000","2",,"interaction","0"
"15937","195","1621552384000","2",,"interaction","0"
"15937","192","1617592581000","2",,"interaction","0"
"15937","192","1617591974000","2",,"interaction","0"
"15937","210","1623716389000","3",,"interaction","0"
"15937","196","1621552382000","2",,"interaction","0"
"16053","210","1616881515000","2",,"interaction","0"
"13726","192","1618321804000","2",,"interaction","0"
"16053","204","1616028000000","2",,"interaction","0"
"15937","201","1623715973000","3",,"interaction","0"
"16053","205","1616027920000","2",,"interaction","0"
"15937","192","1617592044000","2",,"interaction","0"
"16053","206","1618694332000","2",,"interaction","0"
"13726","200","1618322153000","2",,"interaction","0"
"15937","202","1621555936000","2",,"interaction","0"
"15937","195","1621551738000","2",,"interaction","0"
"13726","192","1618321754000","2",,"interaction","0"
"13726","195","1618321823000","2",,"interaction","0"
"15937","192","1617592601000","2",,"interaction","0"
"16053","203","1616028224000","2",,"interaction","0"
"17651","118","1630544223000","3",,"interaction","0"
"16528","192","1612901956000","2",,"interaction","0"
"16528","192","1612902156000","2",,"interaction","0"
"13981","49","1590655525000","2",,"interaction","0"
"16528","192","1612901496000","2",,"interaction","0"
"16528","192","1612903013000","2",,"interaction","0"
"16528","192","1612902176000","2",,"interaction","0"
"16528","192","1612902076000","2",,"interaction","0"
"16528","192","1612902763000","2",,"interaction","0"
"13981","71","1590662095000","2",,"interaction","0"
"13470","207","1621979074000","2",,"interaction","0"
"13981","71","1590655313000","2",,"interaction","0"
"16528","192","1612902953000","2",,"interaction","0"
"16921","191","1615819632000","2",,"interaction","0"
"13942","207","1614846438000","2",,"interaction","0"
"16528","192","1612903023000","2",,"interaction","0"
"13470","206","1621979047000","2",,"interaction","0"
"16528","192","1612901886000","2",,"interaction","0"
"16528","192","1612902923000","2",,"interaction","0"
"16528","192","1612901635000","2",,"interaction","0"
"16921","187","1615819611000","2",,"interaction","0"
"16528","192","1612901616000","2",,"interaction","0"
"16528","192","1612902216000","2",,"interaction","0"
"16528","192","1612793735000","2",,"interaction","0"
"16528","192","1612903073000","2",,"interaction","0"
"16528","193","1612793662000","2",,"interaction","0"
"16528","192","1612902753000","2",,"interaction","0"
"16528","192","1612903233000","2",,"interaction","0"
"14922","187","1614289851000","2",,"interaction","0"
"14922","187","1614289533000","2",,"interaction","0"
"16528","192","1612901966000","2",,"interaction","0"
"16528","192","1612902406000","2",,"interaction","0"
"16528","192","1612793855000","2",,"interaction","0"
"13981","66","1590415314000","2","4","interaction","0"
"16528","192","1612901516000","2",,"interaction","0"
"15912","204","1618326807000","2",,"interaction","0"
"16528","192","1612902703000","2",,"interaction","0"
"16528","192","1612901736000","2",,"interaction","0"
"16528","192","1612793775000","2",,"interaction","0"
"16528","193","1612903463000","2",,"interaction","0"
"16528","192","1612902466000","2",,"interaction","0"
"15912","202","1618326672000","2",,"interaction","0"
"16528","192","1612901526000","2",,"interaction","0"
"16528","192","1612901415000","2",,"interaction","0"
"16528","193","1612903453000","2",,"interaction","0"
"14922","195","1614288355000","2",,"interaction","0"
"16528","193","1612793652000","2",,"interaction","0"
"16528","192","1612902256000","2",,"interaction","0"
"16528","192","1612902436000","2",,"interaction","0"
"16528","192","1612903123000","2",,"interaction","0"
"15912","207","1618327032000","2",,"interaction","0"
"16528","192","1612901625000","2",,"interaction","0"
"13981","59","1590662172000","2",,"interaction","0"
"13942","199","1614846106000","2",,"interaction","0"
"13942","204","1614846265000","2",,"interaction","0"
"16528","192","1612902286000","2",,"interaction","0"
"16921","190","1615819625000","2",,"interaction","0"
"16528","193","1612903443000","2",,"interaction","0"
"14922","196","1614288565000","2",,"interaction","0"
"14922","195","1614288916000","2",,"interaction","0"
"15912","205","1618327019000","2",,"interaction","0"
"16528","192","1612793795000","2",,"interaction","0"
"16528","192","1612793624000","2",,"interaction","0"
"16528","192","1612902226000","2",,"interaction","0"
"16528","192","1612901446000","2",,"interaction","0"
"16528","192","1612902813000","2",,"interaction","0"
"16528","192","1612901896000","2",,"interaction","0"
"13470","198","1621979138000","2",,"interaction","0"
"13942","205","1614846315000","2",,"interaction","0"
"16528","192","1612901725000","2",,"interaction","0"
"16528","192","1612902046000","2",,"interaction","0"
"16528","192","1612901786000","2",,"interaction","0"
"16528","192","1612902693000","2",,"interaction","0"
"16528","192","1612902803000","2",,"interaction","0"
"16528","192","1612902206000","2",,"interaction","0"
"16528","192","1612902446000","2",,"interaction","0"
"14922","195","1614287816000","2",,"interaction","0"
"13790","159","1648036114000","4",,"interaction","0"
"13790","322","1650576322000","4",,"interaction","0"
"13790","322","1651677306000","4",,"interaction","0"
"13790","329","1651153962000","4",,"interaction","0"
"13790","359","1653337142000","5",,"interaction","0"
"13609","251","1649697003000","4",,"interaction","0"
"13790","322","1650569074000","4",,"interaction","0"
"13790","221","1648036080000","4",,"interaction","0"
"13790","97","1630506762000","3",,"interaction","0"
"13790","322","1650575063000","4",,"interaction","0"
"16204","192","1613874836000","2",,"interaction","0"
"16204","192","1613770196000","2",,"interaction","0"
"16943","192","1613133792000","2",,"interaction","0"
"16204","192","1617603620000","2",,"interaction","0"
"16204","192","1613875216000","2",,"interaction","0"
"16204","192","1617603429000","2",,"interaction","0"
"16204","192","1613481260000","2",,"interaction","0"
"16204","192","1613481020000","2",,"interaction","0"
"16943","192","1613133789000","2",,"interaction","0"
"16204","192","1613480670000","2",,"interaction","0"
"16204","192","1613874966000","2",,"interaction","0"
"14674","197","1621122908000","2",,"interaction","0"
"16204","192","1617603496000","2",,"interaction","0"
"16943","192","1613141254000","2",,"interaction","0"
"14995","193","1615483167000","2",,"interaction","0"
"16204","192","1613480983000","2",,"interaction","0"
"16204","192","1613874476000","2",,"interaction","0"
"16204","192","1613875176000","2",,"interaction","0"
"15749","206","1614854619000","2",,"interaction","0"
"16874","204","1615811967000","2",,"interaction","0"
"16204","192","1613874276000","2",,"interaction","0"
"16204","192","1613875336000","2",,"interaction","0"
"16204","192","1613480943000","2",,"interaction","0"
"16204","192","1613873636000","2",,"interaction","0"
"16204","192","1613770106000","2",,"interaction","0"
"16204","192","1613873886000","2",,"interaction","0"
"16479","210","1619008710000","2",,"interaction","0"
"16204","208","1617652454000","2",,"interaction","0"
"16204","192","1617603566000","2",,"interaction","0"
"16204","190","1613876453000","2",,"interaction","0"
"16204","192","1613873926000","2",,"interaction","0"
"16479","203","1619082125000","2",,"interaction","0"
"16204","192","1613873626000","2",,"interaction","0"
"16204","192","1613874206000","2",,"interaction","0"
"16462","196","1614422740000","2",,"interaction","0"
"16204","192","1613874676000","2",,"interaction","0"
"16874","201","1615811789000","2",,"interaction","0"
"14995","192","1615483082000","2",,"interaction","0"
"16204","192","1617603596000","2",,"interaction","0"
"16204","192","1613875016000","2",,"interaction","0"
"16204","210","1616404723000","2",,"interaction","0"
"16204","192","1613480700000","2",,"interaction","0"
"16462","201","1614422631000","2",,"interaction","0"
"16204","193","1613876989000","2",,"interaction","0"
"16204","192","1613875316000","2",,"interaction","0"
"15749","200","1614854558000","2",,"interaction","0"
"16204","192","1617603556000","2",,"interaction","0"
"16204","192","1613875356000","2",,"interaction","0"
"16204","192","1613874886000","2",,"interaction","0"
"16462","207","1614422765000","2",,"interaction","0"
"14674","190","1621816825000","2",,"interaction","0"
"16204","190","1617607604000","2",,"interaction","0"
"16204","192","1613874866000","2",,"interaction","0"
"16479","204","1619082157000","2",,"interaction","0"
"16204","192","1613481060000","2",,"interaction","0"
"16204","192","1613481180000","2",,"interaction","0"
"15600","193","1613308055000","2",,"interaction","0"
"14995","193","1615483147000","2",,"interaction","0"
"16204","192","1613874546000","2",,"interaction","0"
"16874","189","1615813136000","2",,"interaction","0"
"15749","202","1614854442000","2",,"interaction","0"
"16204","192","1613875046000","2",,"interaction","0"
"16943","192","1613133779000","2",,"interaction","0"
"16204","192","1613874256000","2",,"interaction","0"
"16204","192","1613481130000","2",,"interaction","0"
"16204","192","1613477662000","2",,"interaction","0"
"16479","205","1618424545000","2",,"interaction","0"
"16204","192","1613770146000","2",,"interaction","0"
"16874","208","1615811989000","2",,"interaction","0"
"16204","192","1613874406000","2",,"interaction","0"
"16204","192","1613873866000","2",,"interaction","0"
"16204","192","1613481466000","2",,"interaction","0"
"16204","192","1613873896000","2",,"interaction","0"
"16874","203","1615812511000","2",,"interaction","0"
"16204","192","1613874826000","2",,"interaction","0"
"16204","192","1613477705000","2",,"interaction","0"
"16204","192","1613481370000","2",,"interaction","0"
"16204","192","1613481330000","2",,"interaction","0"
"16204","192","1613873696000","2",,"interaction","0"
"16204","192","1613875236000","2",,"interaction","0"
"16204","192","1613477652000","2",,"interaction","0"
"16204","192","1617603536000","2",,"interaction","0"
"15749","206","1614854527000","2",,"interaction","0"
"16204","192","1613874246000","2",,"interaction","0"
"14995","193","1615483127000","2",,"interaction","0"
"16204","192","1613481170000","2",,"interaction","0"
"16204","192","1613874046000","2",,"interaction","0"
"16479","198","1619082580000","2",,"interaction","0"
"16204","192","1613874436000","2",,"interaction","0"
"16204","192","1613874516000","2",,"interaction","0"
"16204","192","1613875006000","2",,"interaction","0"
"16204","192","1613874926000","2",,"interaction","0"
"16479","210","1616613569000","2",,"interaction","0"
"16204","192","1613874566000","2",,"interaction","0"
"16204","192","1613774722000","2",,"interaction","0"
"16204","192","1617603459000","2",,"interaction","0"
"16874","207","1615811872000","2",,"interaction","0"
"16479","209","1619082535000","2",,"interaction","0"
"16204","192","1613873996000","2",,"interaction","0"
"16204","192","1613481460000","2",,"interaction","0"
"16204","192","1613873716000","2",,"interaction","0"
"16479","210","1616612918000","2",,"interaction","0"
"16204","192","1617603439000","2",,"interaction","0"
"16204","192","1613873846000","2",,"interaction","0"
"14995","192","1615483097000","2",,"interaction","0"
"16204","192","1613481090000","2",,"interaction","0"
"16462","206","1614422753000","2",,"interaction","0"
"16204","192","1613875116000","2",,"interaction","0"
"16204","192","1613873806000","2",,"interaction","0"
"16204","193","1613877008000","2",,"interaction","0"
"16204","192","1613481340000","2",,"interaction","0"
"16204","188","1617608282000","2",,"interaction","0"
"16204","192","1613875136000","2",,"interaction","0"
"16204","192","1613774732000","2",,"interaction","0"
"16204","192","1613874216000","2",,"interaction","0"
"16204","192","1613770176000","2",,"interaction","0"
"16204","192","1613873656000","2",,"interaction","0"
"16204","192","1613480923000","2",,"interaction","0"
"16204","192","1613481050000","2",,"interaction","0"
"13275","250","1649864831000","4",,"interaction","0"
"13275","250","1649864851000","4",,"interaction","0"
"13275","266","1654186779000","5",,"interaction","0"
"14682","192","1613052036000","2",,"interaction","0"
"14682","192","1613051386000","2",,"interaction","0"
"14682","192","1613052156000","2",,"interaction","0"
"15277","207","1614733001000","2",,"interaction","0"
"14682","192","1613050778000","2",,"interaction","0"
"14682","192","1613051218000","2",,"interaction","0"
"17047","193","1621155922000","2",,"interaction","0"
"14682","192","1613122232000","2",,"interaction","0"
"14682","192","1613050598000","2",,"interaction","0"
"14682","192","1613122252000","2",,"interaction","0"
"14682","192","1613050728000","2",,"interaction","0"
"14682","192","1613050708000","2",,"interaction","0"
"14682","192","1613052196000","2",,"interaction","0"
"14682","192","1613122182000","2",,"interaction","0"
"14682","192","1613122192000","2",,"interaction","0"
"14682","192","1613052326000","2",,"interaction","0"
"14682","192","1613052256000","2",,"interaction","0"
"14682","192","1613052486000","2",,"interaction","0"
"14682","192","1613050428000","2",,"interaction","0"
"14682","192","1613051966000","2",,"interaction","0"
"15277","195","1614733057000","2",,"interaction","0"
"14682","192","1613051298000","2",,"interaction","0"
"14700","201","1618282770000","2",,"interaction","0"
"14682","192","1613052396000","2",,"interaction","0"
"14682","192","1613050568000","2",,"interaction","0"
"14682","192","1613050918000","2",,"interaction","0"
"14682","192","1613050988000","2",,"interaction","0"
"14682","192","1613050548000","2",,"interaction","0"
"14682","192","1613052286000","2",,"interaction","0"
"14682","192","1613051328000","2",,"interaction","0"
"14682","192","1613051188000","2",,"interaction","0"
"14682","192","1613052246000","2",,"interaction","0"
"14682","192","1613051378000","2",,"interaction","0"
"14682","192","1613051926000","2",,"interaction","0"
"14682","192","1613051238000","2",,"interaction","0"
"14682","192","1613052116000","2",,"interaction","0"
"14682","192","1613051358000","2",,"interaction","0"
"14682","192","1613051168000","2",,"interaction","0"
"14682","192","1613052056000","2",,"interaction","0"
"14682","192","1613051138000","2",,"interaction","0"
"14682","192","1613052346000","2",,"interaction","0"
"14682","192","1613050578000","2",,"interaction","0"
